months,rev_Mean,mou_Mean,totcalls,eqpdays,rev_per_minute,calls_per_month,eqp_age_index,custcare_Mean,drop_vce_Mean,blck_vce_Mean,avgmou,avgrev,prob_churn,churn_pred
13,10.0,130.25,415,365.0,0.0761904761904762,29.642857142857142,26.071428571428573,0.0,2.666666667,0.0,152.64,10.21,0.47889215,1
9,40.6775,285.75,806,277.0,0.1418570183086312,80.6,27.7,0.666666667,5.666666667,0.666666667,248.5,35.34,0.21115524,0
11,10.0,109.0,427,311.0,0.09090909090909091,35.583333333333336,25.916666666666668,0.0,0.666666667,0.0,124.7,10.35,0.56260556,1
17,10.0,0.0,1113,506.0,10.0,61.833333333333336,28.11111111111111,0.0,0.0,0.0,411.19,26.25,0.8771991,1
10,69.7075,577.75,1916,290.0,0.12044492440604751,174.1818181818182,26.363636363636363,0.0,0.0,0.0,544.5,70.67,0.3337862,0
34,49.71,292.5,2171,1020.0,0.16936967632027258,62.02857142857143,29.142857142857142,0.0,3.666666667,2.0,294.04,49.82,0.62992007,1
15,30.0,114.75,354,429.0,0.2591792656587473,22.125,26.8125,0.0,3.333333333,1.333333333,58.23,30.37,0.45956203,1
35,71.0275,1200.75,5883,366.0,0.059103390888287914,163.41666666666666,10.166666666666666,3.666666667,9.0,2.666666667,868.06,79.62,0.39929682,1
19,198.725,2953.25,6168,27.0,0.06726749598036727,308.4,1.35,8.333333333,21.0,1.666666667,1817.45,141.24,0.3138867,0
17,51.415,509.25,1882,204.0,0.10076433121019109,104.55555555555556,11.333333333333334,1.0,1.666666667,4.333333333,327.44,43.65,0.3961214,1
41,18.19,23.5,1502,807.0,0.7424489795918368,35.76190476190476,19.214285714285715,0.0,0.666666667,0.0,68.84,32.46,0.6203357,1
13,57.0275,378.75,5821,381.0,0.15017116524028967,415.7857142857143,27.214285714285715,0.0,35.66666667,16.66666667,787.64,57.76,0.81090295,1
11,44.6875,328.75,624,323.0,0.13551933282789994,52.0,26.916666666666668,0.0,0.0,1.0,147.4,31.89,0.54841834,1
36,40.32,164.25,2776,1088.0,0.24399394856278367,75.02702702702703,29.405405405405407,0.0,4.666666667,2.333333333,195.63,48.81,0.6607356,1
11,38.1,422.25,1259,327.0,0.09001772002362671,104.91666666666667,27.25,0.333333333,3.666666667,14.66666667,877.1,58.04,0.77362376,1
35,208.2475,1271.75,8640,134.0,0.16362011392653703,240.0,3.7222222222222223,0.333333333,24.0,1.333333333,699.87,88.02,0.4309464,1
22,94.6325,880.5,2885,662.0,0.1073539421440726,125.43478260869566,28.782608695652176,0.333333333,11.33333333,3.0,743.95,106.73,0.48174298,1
12,30.2375,69.75,1508,340.0,0.4273851590106007,116.0,26.153846153846153,0.0,1.666666667,0.333333333,372.36,39.53,0.8341669,1
7,35.625,213.75,320,220.0,0.1658905704307334,40.0,27.5,0.0,3.333333333,0.666666667,193.67,35.52,0.22985011,0
32,70.925,350.75,8648,370.0,0.20163468372423596,262.06060606060606,11.212121212121213,0.0,0.666666667,1.0,460.87,49.83,0.5926324,1
22,69.115,523.5,2817,514.0,0.13177311725452812,122.47826086956522,22.347826086956523,0.666666667,4.0,0.333333333,513.57,59.74,0.52592725,1
16,51.1925,209.0,1932,481.0,0.24377380952380953,113.6470588235294,28.294117647058822,0.0,4.0,0.333333333,225.0,54.61,0.58059776,1
14,40.635,236.5,2463,400.0,0.17109473684210524,164.2,26.666666666666668,2.0,4.333333333,0.0,559.54,58.78,0.6051275,1
12,73.4225,709.75,2327,379.0,0.10330284910306015,179.0,29.153846153846153,0.0,7.666666667,0.333333333,622.18,49.63,0.65046465,1
7,71.975,317.0,899,201.0,0.22633647798742138,112.375,25.125,4.333333333,3.0,0.0,299.33,59.96,0.3360265,0
12,108.7025,322.25,1850,193.0,0.33627996906419183,142.30769230769232,14.846153846153847,0.333333333,0.666666667,0.0,564.55,111.09,0.71844786,1
25,47.88,360.25,1594,734.0,0.13253979238754326,61.30769230769231,28.23076923076923,0.0,7.333333333,1.333333333,258.0,36.48,0.5614765,1
19,113.9875,842.75,2403,33.0,0.1350962962962963,120.15,1.65,0.0,8.0,1.666666667,427.59,77.84,0.38220605,1
33,93.3975,1156.0,10295,36.0,0.0807238547968885,302.79411764705884,1.0588235294117647,0.666666667,24.33333333,7.333333333,770.9,95.52,0.30049178,0
7,66.2625,636.5,2106,226.0,0.10394117647058825,263.25,28.25,4.333333333,10.0,2.333333333,595.0,60.99,0.31326523,0
19,28.49,39.0,261,552.0,0.7122499999999999,13.05,27.6,0.0,0.0,0.0,28.0,29.09,0.45111918,1
11,75.74,493.75,1027,78.0,0.15308741788782212,85.58333333333333,6.5,0.0,6.0,0.0,378.9,53.39,0.58480895,1
15,50.2375,238.25,2097,425.0,0.2099791013584117,131.0625,26.5625,0.0,2.0,1.666666667,479.92,50.49,0.6245099,1
20,75.6425,823.5,4344,251.0,0.09174348089751365,206.85714285714286,11.952380952380953,1.333333333,14.66666667,1.0,736.84,66.69,0.44934693,1
14,30.2525,544.75,1867,422.0,0.05543289051763628,124.46666666666667,28.133333333333333,3.666666667,13.0,1.333333333,455.38,26.47,0.5911603,1
12,34.99,676.5,1059,100.0,0.05164575645756458,81.46153846153847,7.6923076923076925,6.0,1.333333333,2.333333333,584.7,70.05,0.4979533,1
15,68.4375,252.75,990,431.0,0.2697044334975369,61.875,26.9375,0.0,0.0,0.0,210.0,68.33,0.5295096,1
15,98.915,1570.75,3663,377.0,0.06293303642436775,228.9375,23.5625,6.666666667,32.33333333,13.33333333,1176.38,75.19,0.5676611,1
16,48.3325,254.0,1882,491.0,0.18953921568627452,110.70588235294117,28.88235294117647,1.0,6.333333333,1.333333333,166.67,31.87,0.59968525,1
20,53.7775,209.25,2794,580.0,0.2557788347205708,133.04761904761904,27.61904761904762,0.0,2.666666667,0.0,455.27,57.46,0.642863,1
11,92.2475,636.5,1322,322.0,0.14470196078431372,110.16666666666667,26.833333333333332,1.333333333,13.66666667,2.666666667,684.2,53.83,0.68908954,1
31,47.49,1139.75,3175,458.0,0.04163050624589086,99.21875,14.3125,7.333333333,3.0,16.0,751.75,61.83,0.44376007,1
14,68.765,524.5,2623,338.0,0.13085632730732635,174.86666666666667,22.533333333333335,0.0,7.666666667,0.0,514.92,64.8,0.6034389,1
32,73.87,575.5,3664,946.0,0.1281352992194276,111.03030303030303,28.666666666666668,0.333333333,2.0,13.0,432.4,61.58,0.5594732,1
14,76.38,414.75,3186,400.0,0.18371617558628983,212.4,26.666666666666668,2.0,10.66666667,2.333333333,585.31,75.04,0.6103085,1
8,30.12,126.5,500,237.0,0.23623529411764707,55.55555555555556,26.333333333333332,0.0,0.333333333,17.0,127.43,25.48,0.3357236,0
6,76.8725,1535.5,1619,62.0,0.05003091441588025,231.28571428571428,8.857142857142858,13.33333333,4.666666667,34.66666667,1300.4,66.88,0.5353294,1
31,55.93,293.75,3158,635.0,0.1897540288379983,98.6875,19.84375,1.333333333,9.666666667,1.333333333,235.48,52.22,0.5767651,1
11,59.5725,195.25,1158,314.0,0.3035541401273885,96.5,26.166666666666668,4.0,1.666666667,0.0,301.8,78.02,0.6782469,1
11,40.4225,373.75,1872,326.0,0.10786524349566377,156.0,27.166666666666668,0.0,6.666666667,0.666666667,326.8,38.67,0.65509886,1
32,23.74,136.0,1862,302.0,0.1732846715328467,56.42424242424242,9.151515151515152,0.0,3.0,0.0,138.11,29.03,0.46340942,1
29,34.99,82.5,221,831.0,0.4190419161676647,7.366666666666666,27.7,0.0,1.0,0.0,44.7,29.75,0.44954604,1
30,63.5075,1029.0,5069,522.0,0.06165776699029126,163.51612903225808,16.838709677419356,33.66666667,2.333333333,40.66666667,448.31,50.81,0.4198098,1
22,90.3775,752.25,5309,153.0,0.11998340524394291,230.82608695652175,6.6521739130434785,0.333333333,3.0,5.0,657.43,98.73,0.39829633,1
7,28.745,127.25,369,192.0,0.22413255360623782,46.125,24.0,0.333333333,1.666666667,0.333333333,142.83,39.31,0.34164208,0
17,55.9975,551.5,4201,523.0,0.10135294117647059,233.38888888888889,29.055555555555557,1.666666667,3.0,7.333333333,511.69,61.02,0.47304302,1
8,87.46,14.33333333,30,53.0,5.703913044718242,3.3333333333333335,5.888888888888889,0.0,1.333333333,2.333333333,21.17,48.43,0.31010783,0
37,74.455,709.75,3876,240.0,0.10475553992261695,102.0,6.315789473684211,0.0,0.0,0.0,366.75,61.91,0.3198182,0
8,48.92,359.0,1058,249.0,0.1358888888888889,117.55555555555556,27.666666666666668,0.0,0.0,0.0,300.43,45.76,0.29619324,0
37,72.3325,506.0,5427,437.0,0.14266765285996055,142.81578947368422,11.5,0.0,1.333333333,4.0,359.34,54.92,0.470976,1
14,119.4775,741.5,3633,403.0,0.16091245791245792,242.2,26.866666666666667,0.0,33.0,7.666666667,705.69,117.14,0.6514339,1
21,48.2125,183.0,2534,122.0,0.2620244565217391,115.18181818181819,5.545454545454546,1.333333333,9.333333333,3.0,325.05,48.84,0.5195366,1
19,89.1175,143.75,3678,574.0,0.6156649395509499,183.9,28.7,0.0,0.0,1.666666667,395.83,95.14,0.6782898,1
13,139.4675,924.75,3917,392.0,0.1506535241695922,279.7857142857143,28.0,0.0,12.0,1.666666667,748.08,93.84,0.63209397,1
16,37.91,433.25,1154,483.0,0.0872999424294761,67.88235294117646,28.41176470588235,0.0,1.666666667,0.333333333,432.87,32.59,0.4333699,1
35,30.0,0.0,3623,825.0,30.0,100.63888888888889,22.916666666666668,0.0,0.0,0.0,232.85,87.7,0.79532886,1
42,41.29,457.5,2435,1248.0,0.0900545256270447,56.627906976744185,29.023255813953487,3.333333333,6.0,0.0,285.55,45.33,0.4591212,1
36,57.14,179.25,2165,364.0,0.31700416088765604,58.513513513513516,9.837837837837839,0.0,3.666666667,0.666666667,267.38,61.1,0.5455087,1
11,91.9525,1830.75,6222,300.0,0.05019926299986352,518.5,25.0,0.333333333,28.0,6.333333333,2226.5,164.93,0.56038433,1
21,31.3325,130.0,1616,613.0,0.2391793893129771,73.45454545454545,27.863636363636363,0.0,0.666666667,1.333333333,126.05,36.95,0.53790694,1
14,38.025,477.75,1555,424.0,0.07942558746736292,103.66666666666667,28.266666666666666,4.666666667,3.0,3.666666667,471.08,43.69,0.47598925,1
29,10.7375,151.25,3332,874.0,0.07052545155993432,111.06666666666666,29.133333333333333,1.333333333,10.0,1.333333333,149.19,30.64,0.56860995,1
28,19.68,371.0,5042,845.0,0.05290322580645161,173.86206896551724,29.137931034482758,0.0,14.33333333,3.666666667,504.78,58.61,0.62061197,1
9,10.12,251.3333333,993,277.0,0.040105680322338924,99.3,27.7,0.0,0.0,0.0,264.75,10.14,0.29989922,0
35,102.7125,806.75,8129,1061.0,0.12715877437325906,225.80555555555554,29.47222222222222,1.0,23.33333333,2.333333333,829.5,95.92,0.55090004,1
15,34.99,174.25,1238,442.0,0.19965763195435093,77.375,27.625,0.0,0.0,9.333333333,227.69,44.47,0.49925372,1
36,40.72,304.5,3478,258.0,0.13328968903436988,94.0,6.972972972972973,0.333333333,2.333333333,0.0,208.97,42.7,0.3446706,0
6,44.0525,399.25,597,93.0,0.11006246096189881,85.28571428571429,13.285714285714286,1.333333333,13.33333333,2.333333333,362.6,39.44,0.34148562,0
24,30.39,209.5,750,109.0,0.1443705463182898,30.0,4.36,0.0,0.0,0.0,193.32,31.53,0.3010863,0
57,55.23,570.5,4485,434.0,0.09664041994750655,77.32758620689656,7.482758620689655,8.666666667,9.666666667,0.666666667,249.38,38.69,0.40612054,1
51,29.99,149.25,14717,741.0,0.19960066555740433,283.0192307692308,14.25,0.0,4.333333333,1.333333333,579.31,60.28,0.7742676,1
13,35.185,270.5,2080,130.0,0.12959484346224678,148.57142857142858,9.285714285714286,1.0,3.0,2.0,239.0,35.94,0.4895551,1
23,57.2825,334.25,2026,163.0,0.17086502609992543,84.41666666666667,6.791666666666667,0.0,5.666666667,1.333333333,183.86,56.38,0.38550714,1
31,50.485,176.5,1015,75.0,0.2844225352112676,31.71875,2.34375,0.0,2.333333333,0.333333333,84.23,32.49,0.28457078,0
13,22.75,409.0,1100,334.0,0.05548780487804878,78.57142857142857,23.857142857142858,0.666666667,2.0,0.333333333,337.75,18.99,0.58774555,1
11,204.635,1156.5,1994,106.0,0.17679049676025918,166.16666666666666,8.833333333333334,0.333333333,5.333333333,8.666666667,699.4,106.1,0.66046727,1
14,19.99,0.75,10,420.0,11.422857142857142,0.6666666666666666,28.0,0.0,0.0,0.0,1.15,20.23,0.5396365,1
10,125.4,1855.0,7850,98.0,0.06756465517241379,713.6363636363636,8.909090909090908,2.666666667,13.33333333,19.66666667,1739.22,122.6,0.34856012,0
29,63.59,308.0,2638,161.0,0.2057928802588997,87.93333333333334,5.366666666666666,0.0,2.666666667,0.333333333,252.89,57.7,0.3836144,1
14,69.94,466.25,1057,417.0,0.14968432316746924,70.46666666666667,27.8,0.0,0.666666667,0.666666667,384.85,54.81,0.49699232,1
17,70.4425,702.25,5472,465.0,0.10016708140774973,304.0,25.833333333333332,0.0,16.33333333,62.0,713.63,73.84,0.62332416,1
23,221.4275,1448.25,9815,58.0,0.15278764878385373,408.9583333333333,2.4166666666666665,0.0,9.0,9.0,922.62,145.85,0.3999728,1
12,104.5425,100.0,1439,356.0,1.0350742574257425,110.6923076923077,27.384615384615383,0.0,0.0,0.0,386.64,110.61,0.79021233,1
8,85.0675,452.0,1497,231.0,0.1877869757174393,166.33333333333334,25.666666666666668,0.0,4.333333333,0.0,1466.57,333.06,0.3811177,1
25,31.25,77.0,1109,526.0,0.40064102564102566,42.65384615384615,20.23076923076923,0.0,2.333333333,0.0,79.79,33.04,0.54420865,1
37,48.7175,53.25,3694,1108.0,0.8980184331797235,97.21052631578948,29.157894736842106,0.0,0.0,0.0,239.94,52.79,0.7095455,1
18,35.2375,175.5,1727,556.0,0.19964589235127478,90.89473684210526,29.263157894736842,0.0,0.666666667,0.333333333,232.53,44.05,0.5205725,1
12,38.2825,274.75,730,348.0,0.13883046237533997,56.15384615384615,26.76923076923077,0.333333333,1.666666667,1.333333333,258.5,37.09,0.60280776,1
34,26.34,143.5,1173,1007.0,0.18228373702422146,33.51428571428571,28.771428571428572,0.0,1.666666667,0.0,96.86,26.21,0.5970637,1
11,29.99,84.75,1459,322.0,0.34973760932944603,121.58333333333333,26.833333333333332,0.0,0.0,0.0,337.67,54.84,0.79608893,1
9,29.99,68.75,291,263.0,0.42996415770609314,29.1,26.3,0.0,0.666666667,1.333333333,70.63,30.33,0.23975463,0
38,48.195,355.5,4822,1150.0,0.13518934081346423,123.64102564102564,29.487179487179485,0.0,0.0,0.0,693.65,87.93,0.7652879,1
11,108.13,1088.25,4177,223.0,0.09927014000459031,348.0833333333333,18.583333333333332,0.0,26.33333333,3.0,1009.9,112.73,0.64836276,1
11,91.2575,1296.5,3014,307.0,0.07033333333333333,251.16666666666666,25.583333333333332,9.666666667,4.0,1.0,1546.78,126.35,0.5536139,1
18,82.59,549.5,2145,546.0,0.15002724795640326,112.89473684210526,28.736842105263158,0.0,0.333333333,3.0,332.76,78.25,0.50169396,1
24,32.7375,39.5,2668,717.0,0.8083333333333332,106.72,28.68,0.0,1.666666667,1.666666667,204.68,39.32,0.74251103,1
28,80.025,431.75,2109,841.0,0.18492201039861353,72.72413793103448,29.0,0.666666667,1.666666667,0.0,427.3,56.01,0.572732,1
17,49.99,192.0,1807,500.0,0.2590155440414508,100.38888888888889,27.77777777777778,0.0,2.0,0.0,328.69,59.55,0.5972531,1
25,70.86,451.0,4728,84.0,0.15676991150442476,181.84615384615384,3.230769230769231,2.333333333,2.333333333,6.0,409.13,61.93,0.36221325,1
18,144.285,1760.5,8477,495.0,0.0819103037184218,446.1578947368421,26.05263157894737,20.0,7.333333333,6.333333333,1426.71,126.34,0.39232373,1
22,56.9,406.0,3819,658.0,0.1398034398034398,166.04347826086956,28.608695652173914,0.0,3.666666667,1.666666667,479.65,61.39,0.5736208,1
13,73.2825,441.5,1478,374.0,0.16561016949152543,105.57142857142857,26.714285714285715,0.0,2.0,2.666666667,343.25,67.18,0.5683886,1
15,79.6275,2255.75,10288,432.0,0.03528414755732801,643.0,27.0,2.333333333,19.0,33.66666667,1905.38,74.24,0.4437443,1
32,40.36,734.5,2140,258.0,0.05487423521414004,64.84848484848484,7.818181818181818,0.0,0.0,0.0,433.77,46.33,0.32788712,0
35,50.0,105.75,1482,420.0,0.468384074941452,41.166666666666664,11.666666666666666,0.0,1.333333333,0.333333333,143.97,51.1,0.4823178,1
22,52.315,438.0,1347,682.0,0.11916856492027335,58.56521739130435,29.652173913043477,2.666666667,2.333333333,0.666666667,392.33,53.23,0.46413994,1
19,201.36,2752.0,27272,101.0,0.07314202687976754,1363.6,5.05,6.0,31.66666667,19.0,2790.61,220.11,0.32165673,0
8,38.4075,691.5,2174,249.0,0.055462093862815885,241.55555555555554,27.666666666666668,0.0,7.333333333,33.33333333,745.43,45.59,0.31274775,0
21,35.1975,178.0,1417,629.0,0.19663407821229048,64.4090909090909,28.59090909090909,1.0,0.666666667,2.666666667,144.42,33.97,0.47371468,1
13,37.93,954.25,1846,264.0,0.03970688301491756,131.85714285714286,18.857142857142858,2.666666667,24.33333333,1.0,665.82,42.3,0.55998474,1
17,51.44,124.0,936,300.0,0.41152,52.0,16.666666666666668,0.0,0.333333333,0.666666667,132.75,52.87,0.47441193,1
26,48.2725,207.25,5796,78.0,0.23180072028811524,214.66666666666666,2.888888888888889,2.0,13.33333333,3.666666667,427.75,56.85,0.52003443,1
17,53.29,235.5,1094,505.0,0.2253276955602537,60.77777777777778,28.055555555555557,0.0,3.666666667,1.666666667,280.94,55.11,0.5513886,1
19,30.3575,145.75,1388,566.0,0.20686541737649064,69.4,28.3,0.0,3.333333333,0.0,132.39,36.57,0.5716945,1
15,28.8675,35.75,95,443.0,0.7855102040816326,5.9375,27.6875,0.0,0.666666667,0.0,15.15,20.6,0.46433905,1
15,106.09,1126.25,2028,443.0,0.09411399423375472,126.75,27.6875,2.333333333,3.666666667,0.333333333,681.0,73.72,0.45823213,1
13,80.44,522.75,1577,384.0,0.15358472553699284,112.64285714285714,27.428571428571427,0.0,0.0,0.0,479.64,66.92,0.5855223,1
16,65.695,629.75,2771,459.0,0.10415378517637731,163.0,27.0,0.0,0.0,0.0,554.43,59.23,0.53421456,1
9,61.3625,406.0,2232,83.0,0.15076781326781327,223.2,8.3,18.33333333,3.333333333,14.66666667,710.33,101.23,0.37111005,1
17,49.99,233.25,2716,491.0,0.21340448239060833,150.88888888888889,27.27777777777778,0.333333333,3.333333333,3.666666667,980.69,75.0,0.67132056,1
38,55.1775,362.75,1980,1150.0,0.15169072164948455,50.76923076923077,29.487179487179485,0.0,1.333333333,0.0,308.0,39.73,0.63642585,1
37,30.2375,46.25,729,742.0,0.6399470899470899,19.18421052631579,19.526315789473685,0.0,1.333333333,0.0,58.88,32.9,0.47720373,1
11,36.52,608.0,2440,329.0,0.05996715927750411,203.33333333333334,27.416666666666668,8.0,15.66666667,6.0,568.0,36.12,0.71955156,1
8,130.5375,1580.0,3569,238.0,0.08256641366223909,396.55555555555554,26.444444444444443,14.0,19.0,12.0,1314.71,111.44,0.34610352,0
22,47.04,365.25,1731,669.0,0.12843686006825938,75.26086956521739,29.08695652173913,2.333333333,1.666666667,3.0,255.05,39.23,0.45588532,1
12,93.4175,488.0,962,93.0,0.19103783231083846,74.0,7.153846153846154,4.333333333,17.0,9.333333333,299.3,64.01,0.6708213,1
19,30.2375,232.75,1547,561.0,0.12935828877005348,77.35,28.05,6.0,3.0,0.0,237.28,40.37,0.5235156,1
8,27.0,240.0,546,237.0,0.11203319502074689,60.666666666666664,26.333333333333332,0.0,2.333333333,3.333333333,190.43,25.6,0.4252199,1
20,62.6125,292.75,1288,596.0,0.21314893617021274,61.333333333333336,28.38095238095238,1.666666667,5.333333333,1.666666667,196.61,43.16,0.53959185,1
11,35.7325,342.5,1493,68.0,0.10402474526928676,124.41666666666667,5.666666666666667,0.0,24.33333333,16.66666667,243.22,44.25,0.6953085,1
7,36.26,31.0,233,225.0,1.133125,29.125,28.125,1.666666667,0.333333333,1.333333333,102.17,40.54,0.25538963,0
8,54.2,1738.0,859,230.0,0.031167337550316275,95.44444444444444,25.555555555555557,27.0,9.666666667,2.0,1419.86,50.03,0.3382021,0
8,76.7275,499.25,1749,239.0,0.15337831084457773,194.33333333333334,26.555555555555557,0.333333333,11.66666667,1.666666667,506.14,78.17,0.30528057,0
48,83.4375,696.75,7812,119.0,0.11958079541383017,159.42857142857142,2.4285714285714284,0.0,11.0,0.0,465.13,69.64,0.31204647,0
13,106.2075,890.25,2902,114.0,0.11916690042075737,207.28571428571428,8.142857142857142,4.333333333,8.666666667,6.0,823.18,86.92,0.5380154,1
11,44.0625,301.25,1209,324.0,0.14578163771712158,100.75,27.0,0.0,0.666666667,8.0,307.56,43.67,0.6236919,1
20,58.795,619.25,2812,135.0,0.09479242241031842,133.9047619047619,6.428571428571429,0.0,14.33333333,5.0,341.68,68.96,0.36054492,1
18,18.5375,247.5,1495,534.0,0.07459758551307848,78.6842105263158,28.105263157894736,0.0,6.666666667,0.0,146.0,31.73,0.5016212,1
8,11.3475,103.0,595,234.0,0.10911057692307692,66.11111111111111,26.0,0.0,1.333333333,4.666666667,149.5,19.55,0.42575145,1
9,56.2325,1066.0,3993,272.0,0.05270149953139644,399.3,27.2,0.0,28.66666667,4.333333333,968.5,68.47,0.28578386,0
7,20.3925,10.5,82,197.0,1.7732608695652172,10.25,24.625,0.0,0.0,0.0,46.4,32.95,0.37786067,1
11,92.275,700.0,2146,326.0,0.13163338088445078,178.83333333333334,27.166666666666668,0.0,0.0,0.0,473.5,43.25,0.6800805,1
11,65.1775,534.25,2121,330.0,0.12177020084072862,176.75,27.5,0.0,7.666666667,0.333333333,564.3,47.72,0.6946619,1
29,39.73,75.75,3580,867.0,0.5176547231270358,119.33333333333333,28.9,0.0,0.0,0.0,245.37,74.51,0.68873286,1
35,101.96,805.75,7422,76.0,0.12638363805392006,206.16666666666666,2.111111111111111,1.666666667,46.33333333,17.0,566.21,84.25,0.44735244,1
20,56.3925,784.75,4354,617.0,0.07176901049952275,207.33333333333334,29.38095238095238,5.333333333,9.0,1.0,819.53,58.8,0.50417227,1
10,43.3025,324.5,824,294.0,0.13303379416282643,74.9090909090909,26.727272727272727,0.0,0.0,0.0,387.33,39.33,0.25629887,0
12,157.075,2306.25,6248,270.0,0.06807888178567559,480.61538461538464,20.76923076923077,40.0,46.66666667,29.0,1486.4,126.2,0.48122376,1
12,39.99,208.75,1880,360.0,0.19065554231227652,144.6153846153846,27.692307692307693,1.0,2.0,0.666666667,514.7,51.31,0.695898,1
22,95.8775,657.5,5686,167.0,0.14559984813971147,247.2173913043478,7.260869565217392,0.0,12.33333333,2.0,513.95,76.39,0.4682536,1
7,196.0425,1952.0,3379,227.0,0.10038018433179723,422.375,28.375,0.333333333,8.333333333,15.33333333,1771.0,184.41,0.4705329,1
21,47.93,258.0,853,340.0,0.18505791505791505,38.77272727272727,15.454545454545455,0.333333333,2.666666667,1.0,174.25,52.26,0.463806,1
10,26.4875,150.5,540,293.0,0.17483498349834983,49.09090909090909,26.636363636363637,0.0,0.0,29.33333333,101.56,28.03,0.4550812,1
10,87.1425,1470.0,3517,278.0,0.05924031271244051,319.72727272727275,25.272727272727273,5.0,18.66666667,8.0,1324.89,76.08,0.3478325,0
